,Unnamed: 0.1,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,10,06-05-2024,Array Technologies Appoints Neil Manning as President and Chief Operating Officer   ,https://www.globenewswire.com/news-release/2024/06/05/2894344/0/en/Array-Technologies-Appoints-Neil-Manning-as-President-and-Chief-Operating-Officer.html,GlobeNewswire Inc.,neutral,0.929504096508026,0.0409848093986511,0.929504096508026,0.0295111220329999,0.011473687365651204,0.3429887517122552,0.6714943758561276
11,11,11,05-17-2024,Deep Dive Into Array Technologies Stock: Analyst Perspectives (16 Ratings),https://www.benzinga.com/insights/analyst-ratings/24/05/38896433/deep-dive-into-array-technologies-stock-analyst-perspectives-16-ratings,Benzinga,neutral,0.8019318580627441,0.1846025735139846,0.8019318580627441,0.0134655339643359,0.1711370395496487,0.3429887517122552,0.6714943758561276
12,12,12,05-13-2024,"Stock Market News for May 13, 2024",https://www.zacks.com/stock/news/2272648/stock-market-news-for-may-13-2024,Zacks Investment Research,neutral,0.9246407151222228,0.0217017848044633,0.9246407151222228,0.0536574833095073,-0.031955698505044,0.3429887517122552,0.6714943758561276
13,13,13,05-09-2024,"Array Technologies, Inc. (ARRY) Tops Q1 Earnings Estimates",https://www.zacks.com/stock/news/2271769/array-technologies-inc-arry-tops-q1-earnings-estimates,Zacks Investment Research,positive,0.9359306693077089,0.9359306693077089,0.025333659723401,0.0387357026338577,0.8971949666738511,0.3429887517122552,0.6714943758561276
14,14,14,05-09-2024,Array Technologies Stock Heats Up On Q1 Earnings As Momentum From Q4 Continues Into New Year,https://www.benzinga.com/news/earnings/24/05/38746818/array-technologies-stock-heats-up-on-q1-earnings-as-momentum-from-q4-continues-into-new-year,Benzinga,positive,0.9447467923164368,0.9447467923164368,0.0274050086736679,0.0278481524437665,0.9168986398726703,0.3429887517122552,0.6714943758561276
15,15,15,05-09-2024,"Array Technologies, Inc. Reports Financial Results for the First Quarter 2024 – Achieves record gross margin and $2.1 billion of executed contracts and awarded orders",https://www.globenewswire.com/news-release/2024/05/09/2879211/0/en/Array-Technologies-Inc-Reports-Financial-Results-for-the-First-Quarter-2024-Achieves-record-gross-margin-and-2-1-billion-of-executed-contracts-and-awarded-orders.html,GlobeNewswire Inc.,positive,0.942029595375061,0.942029595375061,0.0430391728878021,0.0149312717840075,0.9270983235910535,0.3429887517122552,0.6714943758561276
16,16,16,05-08-2024,"Riley Exploration Permian, Inc. (REPX) Tops Q1 Earnings and Revenue Estimates",https://www.zacks.com/stock/news/2270934/riley-exploration-permian-inc-repx-tops-q1-earnings-and-revenue-estimates,Zacks Investment Research,positive,0.9392482042312622,0.9392482042312622,0.0266153179109096,0.0341364219784736,0.9051117822527887,0.3429887517122552,0.6714943758561276
17,17,17,05-07-2024,Nextracker (NXT) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://www.zacks.com/stock/news/2269699/nextracker-nxt-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,Zacks Investment Research,neutral,0.9239128828048706,0.0550483614206314,0.9239128828048706,0.021038744598627,0.0340096168220044,0.3429887517122552,0.6714943758561276
18,18,18,05-07-2024,SolarEdge (SEDG) to Report Q1 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2269617/solaredge-sedg-to-report-q1-earnings-whats-in-the-cards,Zacks Investment Research,neutral,0.9347517490386964,0.0355250835418701,0.9347517490386964,0.029723135754466,0.005801947787404102,0.3429887517122552,0.6714943758561276
19,19,19,05-07-2024,Canadian Solar (CSIQ) to Report Q1 Earnings: What's in Store?,https://www.zacks.com/stock/news/2269492/canadian-solar-csiq-to-report-q1-earnings-whats-in-store,Zacks Investment Research,neutral,0.9106754660606384,0.043599147349596,0.9106754660606384,0.0457253828644752,-0.002126235514879199,0.3429887517122552,0.6714943758561276
