,Unnamed: 0.1,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,10,06-27-2024,Is NextEra Energy a Millionaire Maker?,https://www.fool.com/investing/2024/06/27/is-nextera-energy-a-millionaire-maker/,The Motley Fool,neutral,0.9268019795417786,0.0533730611205101,0.9268019795417786,0.0198249910026788,0.0335480701178313,-0.0012343549169599823,0.49938282254152
11,11,11,06-27-2024,Is ProShares S&P 500 Dividend Aristocrats ETF (NOBL) a Strong ETF Right Now?,https://www.zacks.com/stock/news/2294071/is-proshares-sp-500-dividend-aristocrats-etf-nobl-a-strong-etf-right-now,Zacks Investment Research,positive,0.7088930010795593,0.7088930010795593,0.2793531715869903,0.0117538683116436,0.6971391327679157,-0.0012343549169599823,0.49938282254152
12,12,12,06-26-2024,ETR or NEE: Which Is the Better Value Stock Right Now?,https://www.zacks.com/stock/news/2293804/etr-or-nee-which-is-the-better-value-stock-right-now,Zacks Investment Research,neutral,0.9253475666046144,0.0385828129947185,0.9253475666046144,0.0360696502029895,0.002513162791729001,-0.0012343549169599823,0.49938282254152
13,13,13,06-26-2024,"NextEra Energy, Inc. (NEE) is Attracting Investor Attention: Here is What You Should Know",https://www.zacks.com/stock/news/2293506/nextera-energy-inc-nee-is-attracting-investor-attention-here-is-what-you-should-know,Zacks Investment Research,neutral,0.9154219031333924,0.0710044130682945,0.9154219031333924,0.013573664240539,0.0574307488277555,-0.0012343549169599823,0.49938282254152
14,14,14,06-25-2024,Should You Invest in the iShares U.S. Utilities ETF (IDU)?,https://www.zacks.com/stock/news/2292628/should-you-invest-in-the-ishares-us-utilities-etf-idu,Zacks Investment Research,neutral,0.9245418906211852,0.0645904093980789,0.9245418906211852,0.0108676888048648,0.053722720593214104,-0.0012343549169599823,0.49938282254152
15,15,15,06-24-2024,These 2 Utilities Stocks Could Beat Earnings: Why They Should Be on Your Radar,https://www.zacks.com/stock/news/2292012/these-2-utilities-stocks-could-beat-earnings-why-they-should-be-on-your-radar,Zacks Investment Research,neutral,0.8052979111671448,0.1746985167264938,0.8052979111671448,0.0200035646557807,0.1546949520707131,-0.0012343549169599823,0.49938282254152
16,16,16,06-24-2024,Dividend Cut Alert: 3 High Yields Getting Risky,https://seekingalpha.com/article/4700610-dividend-cut-alert-3-high-yields-getting-risky,Seeking Alpha,negative,0.8947038054466248,0.043821919709444,0.0614741928875446,0.8947038054466248,-0.8508818857371807,-0.0012343549169599823,0.49938282254152
17,17,17,06-23-2024,Is It Too Late to Buy NextEra Energy Stock?,https://www.fool.com/investing/2024/06/23/is-it-too-late-to-buy-nextera-energy-stock/,The Motley Fool,neutral,0.7798537611961365,0.0254511907696723,0.7798537611961365,0.1946950107812881,-0.16924382001161578,-0.0012343549169599823,0.49938282254152
18,18,18,06-22-2024,Making Of A DGI Stock Portfolio - The Best 15 DGI Stocks That You Can Own,https://seekingalpha.com/article/4700013-making-of-dgi-stock-portfolio-best-15-dgi-stocks,Seeking Alpha,neutral,0.9067712426185608,0.0819317698478698,0.9067712426185608,0.0112970098853111,0.0706347599625587,-0.0012343549169599823,0.49938282254152
19,19,19,06-22-2024,Forget NextEra Energy. Buy This Magnificent Dividend King Instead,https://www.fool.com/investing/2024/06/22/forget-nextera-energy-buy-this-magnificent-dividen/,The Motley Fool,neutral,0.9293975830078124,0.0565589591860771,0.9293975830078124,0.014043478295207,0.042515480890870094,-0.0012343549169599823,0.49938282254152
