,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,02-14-2024,Why Sony Shares Are Trading Lower By Around 6%? Here Are Other Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/24/02/37134445/why-sony-shares-are-trading-lower-by-around-6-here-are-other-stocks-moving-in-wednesdays-mid-day-ses,Benzinga,negative,0.7820574045181274,0.0186379514634609,0.1993046402931213,0.7820574045181274,-0.7634194530546665,-0.20950294113717974,0.39524852943141014
11,11,02-14-2024,Nasdaq Gains 100 Points; Kraft Heinz Sales Miss Views,https://www.benzinga.com/news/earnings/24/02/37126934/nasdaq-gains-100-points-kraft-heinz-sales-miss-views,Benzinga,positive,0.916597545146942,0.916597545146942,0.0293556600809097,0.0540468506515026,0.8625506944954394,-0.20950294113717974,0.39524852943141014
12,12,01-29-2024,Why Panbela Therapeutics Shares Are Trading Lower By 65%? Here Are Other Stocks Moving In Monday's Mid-Day Session,https://www.benzinga.com/news/24/01/36831323/why-panbela-therapeutics-shares-are-trading-lower-by-65-here-are-other-stocks-moving-in-mondays-mid,Benzinga,negative,0.8582884073257446,0.0142877846956253,0.12742380797863,0.8582884073257446,-0.8440006226301193,-0.20950294113717974,0.39524852943141014
13,13,01-25-2024,Why Humana Shares Are Trading Lower By Over 11%? Here Are Other Stocks Moving In Thursday's Mid-Day Session,https://www.benzinga.com/news/24/01/36788242/why-humana-shares-are-trading-lower-by-over-11-here-are-other-stocks-moving-in-thursdays-mid-day-ses,Benzinga,negative,0.8449554443359375,0.0141510618850588,0.1408934146165847,0.8449554443359375,-0.8308043824508787,-0.20950294113717974,0.39524852943141014
14,14,12-21-2023,The Massive Increase In U.S. Energy Production - Its Investment Implications (Part 4) - Alternate Energy,https://seekingalpha.com/article/4658845-massive-increase-energy-production-implications-part-4-alternate-energy,Seeking Alpha,neutral,0.9085680246353148,0.068658746778965,0.9085680246353148,0.0227731987833976,0.04588554799556739,-0.20950294113717974,0.39524852943141014
15,15,11-24-2023,Implied Volatility Surging for Enviva (EVA) Stock Options,https://www.zacks.com/stock/news/2188904/implied-volatility-surging-for-enviva-eva-stock-options,Zacks Investment Research,positive,0.4674880802631378,0.4674880802631378,0.3658617436885834,0.1666502356529235,0.30083784461021434,-0.20950294113717974,0.39524852943141014
16,16,11-15-2023,Top 4 Energy Stocks That Are Preparing To Pump This Month,https://www.benzinga.com/trading-ideas/long-ideas/23/11/35803026/top-4-energy-stocks-that-are-preparing-to-pump-this-month,Benzinga,neutral,0.8969660997390747,0.0892096608877182,0.8969660997390747,0.013824232853949,0.0753854280337692,-0.20950294113717974,0.39524852943141014
17,17,11-10-2023,Why Wynn Resorts Shares Are Trading Lower By Around 8%? Here Are Other Stocks Moving In Friday's Mid-Day Session,https://www.benzinga.com/news/23/11/35731734/why-wynn-resorts-shares-are-trading-lower-by-around-8-here-are-other-stocks-moving-in-fridays-mid-da,Benzinga,negative,0.8478885293006897,0.0144488615915179,0.1376626044511795,0.8478885293006897,-0.8334396677091718,-0.20950294113717974,0.39524852943141014
18,18,11-10-2023,Analyst Expectations for Enviva's Future,https://www.benzinga.com/analyst-ratings/23/11/35722675/analyst-expectations-for-envivas-future,Benzinga,positive,0.8421371579170227,0.8421371579170227,0.1484100669622421,0.0094528067857027,0.83268435113132,-0.20950294113717974,0.39524852943141014
19,19,11-09-2023,Dow Falls Over 200 Points; Krispy Kreme Reports Downbeat Results,https://www.benzinga.com/news/earnings/23/11/35710265/dow-falls-over-200-points-krispy-kreme-reports-downbeat-results,Benzinga,negative,0.9396067261695862,0.0269876588135957,0.0334056466817855,0.9396067261695862,-0.9126190673559905,-0.20950294113717974,0.39524852943141014
